rcode,pcode,year,month,exports_sa,imports_sa,rGDP,pGDP,bexrate,,,
GBR,LVA,2015,4,28779696.64,54835332.02,710133.88,6556.4995,0.72134197,,,
GBR,LVA,2015,5,26126816.11,71128050.52,735463.44,6794.0186,0.72062904,,,
GBR,LVA,2015,6,26580784.7,56153452.19,739390.75,6844.3252,0.72100919,,,
GBR,LVA,2015,7,27958961.15,62286317.84,739788.19,6723.5591,0.7068305,,,
GBR,LVA,2015,8,33367960.86,64640545.74,743198.13,6803.8423,0.71385306,,,
GBR,LVA,2015,9,22624333.96,64148330.17,732522.81,6846.7212,0.73072803,,,
GBR,LVA,2015,10,19516107.81,75393648.44,723063.19,6848.0469,0.74236816,,,
GBR,LVA,2015,11,30596784.59,77972186.42,730595.63,6556.7363,0.7057814,,,
GBR,LVA,2015,12,25320485.29,42978507.23,723684.31,6655.8608,0.72566307,,,
GBR,LVA,2016,1,27278957.95,59160663.8,698905.94,6658.4507,0.75412726,,,
GBR,LVA,2016,2,28807469.46,79296766.23,695600.25,6813.7827,0.77618337,,,
GBR,LVA,2016,3,27672430,95800619.14,694354.19,6830.5664,0.78028792,,,
GBR,LVA,2016,4,35698435.94,89755965.37,700467.06,6990.3916,0.79238164,,,
GBR,LVA,2016,5,29894475.55,65124690.93,712976.69,6996.3057,0.77879655,,,
GBR,LVA,2016,6,24896532.57,71207159.29,699039.88,6968.5942,0.79083312,,,
GBR,LVA,2016,7,18552595.65,99041770.57,649252.69,6891.98,0.84175199,,,
GBR,LVA,2016,8,18982384.64,63339785.04,650687.56,7033.6616,0.8549071,,,
GBR,LVA,2016,9,26724411.82,79209701.35,655045.94,7086.3052,0.85335195,,,
GBR,LVA,2016,10,22599267.05,42514523.2,618203.5,7020.519,0.89351475,,,
GBR,LVA,2016,11,30499547.48,91251420.76,624902.69,6919.1826,0.86864156,,,
GBR,LVA,2016,12,28780884.61,68081536.49,630324.94,6797.332,0.84356499,,,
GBR,LVA,2017,1,32328679.71,62610365.75,621867.13,6885.5674,0.86366409,,,
GBR,LVA,2017,2,33516434.79,65501145.97,632670.94,6955.1401,0.85247558,,,
GBR,LVA,2017,3,35890985.06,60797423.54,625859.88,7033.5474,0.86641228,,,
GBR,LVA,2017,4,30736747.57,56747470.94,642106.13,7109.7031,0.84872544,,,
GBR,LVA,2017,5,37812669.69,70737242.47,658280.44,7382.2671,0.85458213,,,
GBR,LVA,2017,6,34500276.28,74722525.29,652876.44,7559.0859,0.87718141,,,
GBR,LVA,2017,7,45507990.99,63512801.86,663663.63,7811.7905,0.88665187,,,
GBR,LVA,2017,8,44644370.9,79198017.66,664170,8055.146,0.91090643,,,
GBR,LVA,2017,9,44598647.31,64752875.86,684868.75,8176.9946,0.8941415,,,
GBR,LVA,2017,10,38987010.07,62857193.27,680683.06,8115.5425,0.89031547,,,
GBR,LVA,2017,11,41772610.48,55651784.91,682738.06,8152.9819,0.88777089,,,
GBR,LVA,2017,12,36453575.44,70824307.54,694897.75,8290.0723,0.88300365,,,
GBR,MEX,2012,1,121211473.7,258867229.8,647966.44,1138697.8,0.047711283,,,
GBR,MEX,2012,2,144874598.5,300357074.2,659926.88,1206608.8,0.049443804,,,
GBR,MEX,2012,3,107833846.9,256003848.2,660968.31,1216264.4,0.049564775,,,
GBR,MEX,2012,4,126557029.6,228489414.2,668906.69,1194012.8,0.047891904,,,
GBR,MEX,2012,5,135687296.7,234513333.2,671151.69,1152923.5,0.046345823,,,
GBR,MEX,2012,6,97118294.67,200535216.5,661749.25,1121001.3,0.04595454,,,
GBR,MEX,2012,7,149626691.8,225124816.6,668370.75,1173996.5,0.047909714,,,
GBR,MEX,2012,8,128538407,207977027.5,674364.38,1195247.8,0.048291516,,,
GBR,MEX,2012,9,158749594,315909042.3,692458.63,1215454.8,0.047773521,,,
GBR,MEX,2012,10,144327194.4,225143047,691685.19,1228815.4,0.04830106,,,
GBR,MEX,2012,11,142408327.2,158976506,688198.13,1217887.8,0.04785857,,,
GBR,MEX,2012,12,188697691.3,150662269.5,670056.31,1248090.9,0.050108444,,,
GBR,MEX,2013,1,139534159,129485365.2,691273.94,1271793.6,0.049235087,,,
GBR,MEX,2013,2,147684606.1,131315529.8,671910.38,1268251.5,0.050813321,,,
GBR,MEX,2013,3,152034933,147216253.7,655976.38,1278021.5,0.05276075,,,
GBR,MEX,2013,4,139970772.8,120818392.3,667388.25,1310105.4,0.053477153,,,
GBR,MEX,2013,5,151283759.9,116433016.2,671846.06,1316141,0.053329498,,,
GBR,MEX,2013,6,155910257.2,130265708.8,684647.56,1255041,0.049868222,,,
GBR,MEX,2013,7,119697882.4,106009132.7,674946.75,1278445.3,0.051492933,,,
GBR,MEX,2013,8,148942724.9,119085640.2,690120.13,1276197.1,0.050153065,,,
GBR,MEX,2013,9,130527361,132892241.6,708640.69,1260667.1,0.048134428,,,
GBR,MEX,2013,10,131528550.3,108841229.4,720765.56,1273967.5,0.047712296,,,
GBR,MEX,2013,11,116462565.8,139662290,723164.25,1279774.9,0.047609307,,,
GBR,MEX,2013,12,109266837.4,147433672.9,739867.94,1295256,0.046940114,,,
GBR,MEX,2014,1,135929306.9,154194291.3,747716.25,1286839.1,0.045993418,,,
GBR,MEX,2014,2,131408825.1,134466330,744186.5,1288805.1,0.046125803,,,
GBR,MEX,2014,3,153248450.3,146601238.8,762049.44,1306772.1,0.045520268,,,
GBR,MEX,2014,4,133033151.8,162370924.6,771107.25,1332432.3,0.045717999,,,
GBR,MEX,2014,5,127891137,170281999.4,778555.56,1349579.9,0.045834366,,,
GBR,MEX,2014,6,134327632.6,159417948.8,783302.25,1350676,0.045564979,,,
GBR,MEX,2014,7,131699741.7,181244930.2,784603.69,1356465.1,0.045655865,,,
GBR,MEX,2014,8,144383105.1,167006953.7,776327.63,1346167.8,0.045534723,,,
GBR,MEX,2014,9,129930741.7,181972816.2,757616.94,1348733.8,0.046486836,,,
GBR,MEX,2014,10,153696728.7,159679971.3,747017.5,1328679.8,0.04618727,,,
GBR,MEX,2014,11,137122099,175524836.9,745255.63,1321030.3,0.046014249,,,
GBR,MEX,2014,12,150565860.2,171988764.4,732818,1246159.9,0.04412809,,,
GBR,MEX,2015,1,145313426,183069175.8,712811.81,1227443.9,0.044670153,,,
GBR,MEX,2015,2,132974142,179834869.6,720199.88,1217355,0.043743778,,,
GBR,MEX,2015,3,143183924.7,159644210,707731.38,1204202.6,0.043929752,,,
GBR,MEX,2015,4,195812548.8,170324108.5,710133.88,1211969.1,0.043961063,,,
GBR,MEX,2015,5,221852987.6,165100502.6,735463.44,1216596,0.042365316,,,
GBR,MEX,2015,6,138135968.5,142113831.3,739390.75,1207929.1,0.041602194,,,
GBR,MEX,2015,7,169974438.9,210603033.3,739788.19,1182030,0.040458392,,,
GBR,MEX,2015,8,163615334.1,140961691.6,743198.13,1142063.3,0.038868219,,,
GBR,MEX,2015,9,153114354.7,159967897,732522.81,1121354.3,0.038677141,,,
GBR,MEX,2015,10,135877133.7,191419122.1,723063.19,1140259.9,0.039800256,,,
GBR,MEX,2015,11,164081743.4,171940147.9,730595.63,1146354.3,0.039519381,,,
GBR,MEX,2015,12,152873233.2,152475112.8,723684.31,1129765.3,0.039239947,,,
GBR,MEX,2016,1,123345621.7,210646028.4,698905.94,1076145.1,0.038625441,,,
GBR,MEX,2016,2,146643858.2,227323519.1,695600.25,1053765.8,0.037855275,,,
GBR,MEX,2016,3,164290490.6,206039263.6,694354.19,1105407.1,0.03962962,,,
GBR,MEX,2016,4,129444184.2,228742049.5,700467.06,1128410,0.039949402,,,
GBR,MEX,2016,5,129650618.9,223204128.9,712976.69,1104157.9,0.038165808,,,
GBR,MEX,2016,6,195699002.4,245476770,699039.88,1077943.6,0.037768736,,,
GBR,MEX,2016,7,115266054.3,170078327,649252.69,1092169.8,0.040951159,,,
GBR,MEX,2016,8,124027975.2,216442305.1,650687.56,1108929.9,0.041269373,,,
GBR,MEX,2016,9,130837982.1,200467781.1,655045.94,1081358.6,0.039768107,,,
GBR,MEX,2016,10,144034953.7,200561056.8,618203.5,1103166.3,0.042768139,,,
GBR,MEX,2016,11,127848162.3,202762793.8,624902.69,1056181.4,0.040334571,,,
GBR,MEX,2016,12,143199088.8,181504927.7,630324.94,1034577,0.039004106,,,
GBR,MEX,2017,1,150086092.9,171164815.9,621867.13,1000463.5,0.03807117,,,
GBR,MEX,2017,2,158751612.4,176008178.2,632670.94,1054219.1,0.0392996,,,
GBR,MEX,2017,3,137554107.1,195841299.1,625859.88,1112471.1,0.041782882,,,
GBR,MEX,2017,4,136672204.5,196603449.4,642106.13,1156417.3,0.04219443,,,
GBR,MEX,2017,5,151659541.2,197461377.9,658280.44,1156014.6,0.041168995,,,
GBR,MEX,2017,6,155155000.1,236797051.2,652876.44,1195249.5,0.042945251,,,
GBR,MEX,2017,7,183047542.8,196874884,663663.63,1219311.3,0.043124408,,,
GBR,MEX,2017,8,167315500.7,179124016.6,664170,1223797.4,0.043326348,,,
GBR,MEX,2017,9,222060834.1,226085303.2,684868.75,1225903.6,0.042163137,,,
GBR,MEX,2017,10,162077263.2,220096601.8,680683.06,1166738.5,0.040445611,,,
GBR,MEX,2017,11,219830280.6,227714630.6,682738.06,1152713.6,0.039900374,,,
GBR,MEX,2017,12,146065020.5,271419502.3,694897.75,1149023.8,0.039136488,,,
GBR,MLT,2012,1,51844409.62,19012784.02,647966.44,2263.1626,0.83150345,,,
GBR,MLT,2012,2,48890130.24,18583596.51,659926.88,2328.9402,0.83701295,,,
GBR,MLT,2012,3,75336868.78,18871732,660968.31,2334.707,0.83463746,,,
GBR,MLT,2012,4,41305818.29,18445494.41,668906.69,2337.5977,0.82268661,,,
GBR,MLT,2012,5,67587490.68,20281863.6,671151.69,2285.0149,0.80346304,,,
GBR,MLT,2012,6,43049489.03,16365132.39,661749.25,2251.4065,0.8048411,,,
GBR,MLT,2012,7,45117607.31,16090883.38,668370.75,2221.0332,0.78799689,,,
GBR,MLT,2012,8,44959697.85,14896807.99,674364.38,2251.6858,0.7891776,,,
GBR,MLT,2012,9,46148088.76,15514795.84,692458.63,2344.6687,0.79768515,,,
GBR,MLT,2012,10,49345521.75,16611080.11,691685.19,2376.175,0.8066842,,,
GBR,MLT,2012,11,47929261.71,13903271.73,688198.13,2355.52,0.80346209,,,
GBR,MLT,2012,12,58293233.85,13588163.8,670056.31,2415.1875,0.84584498,,,
GBR,MLT,2013,1,50166479.93,12680625.74,691273.94,2452.5884,0.83231086,,,
GBR,MLT,2013,2,57825108.88,14353933.84,671910.38,2492.0547,0.86307269,,,
GBR,MLT,2013,3,44424931.77,11652680.52,655976.38,2443.9475,0.8600837,,,
GBR,MLT,2013,4,46260145.89,12945498.44,667388.25,2481.3208,0.85157335,,,
GBR,MLT,2013,5,51164046.41,13061037.49,671846.06,2487.9744,0.84824568,,,
GBR,MLT,2013,6,47803906.53,12853272.82,684647.56,2542.9229,0.85082281,,,
GBR,MLT,2013,7,61078922.42,12905270.91,674946.75,2537.0491,0.86111176,,,
GBR,MLT,2013,8,70298270.81,15601429.94,690120.13,2587.4817,0.85914719,,,
GBR,MLT,2013,9,81594425.03,15186252.57,708640.69,2600.7065,0.84119093,,,
GBR,MLT,2013,10,56487404.18,16738600.83,720765.56,2662.6125,0.84694856,,,
GBR,MLT,2013,11,56234394.44,18132990.1,723164.25,2674.241,0.83921117,,,
GBR,MLT,2013,12,53028244.28,13286526.74,739867.94,2755.927,0.83689398,,,
GBR,MLT,2014,1,59817520.88,17530890.59,747716.25,2776.6033,0.82616204,,,
GBR,MLT,2014,2,52382397.85,14348065.89,744186.5,2809.4285,0.83723736,,,
GBR,MLT,2014,3,58093739.55,19360172.91,762049.44,2866.2634,0.83154821,,,
GBR,MLT,2014,4,71399920.19,18166677.58,771107.25,2887.2761,0.82525408,,,
GBR,MLT,2014,5,66149376.29,15458769.43,778555.56,2887.9907,0.81493765,,,
GBR,MLT,2014,6,58507605.7,18955399.63,783302.25,2876.0127,0.80407447,,,
GBR,MLT,2014,7,64144149.15,20858071.88,784603.69,2882.196,0.80193096,,,
GBR,MLT,2014,8,32670570.11,20064835.37,776327.63,2869.4692,0.79727691,,,
GBR,MLT,2014,9,56019990.23,19545131.13,757616.94,2813.7041,0.79165119,,,
GBR,MLT,2014,10,52968969.28,15337274.44,747017.5,2797.0452,0.78883928,,,
GBR,MLT,2014,11,54544401.63,19026998.93,745255.63,2785.7043,0.77945131,,,
GBR,MLT,2014,12,46095653.03,11954107.75,732818,2786.8596,0.78501403,,,
GBR,MLT,2015,1,49806107.92,21313561.45,712811.81,2657.1648,0.76183295,,,
GBR,MLT,2015,2,49321353.43,17195106.74,720199.88,2623.0908,0.74060208,,,
GBR,MLT,2015,3,34979571.55,18778302.04,707731.38,2531.3955,0.72370243,,,
GBR,MLT,2015,4,39585774.12,24583611.98,710133.88,2544.1028,0.72134197,,,
GBR,MLT,2015,5,39595419.21,22561226.42,735463.44,2651.708,0.72062904,,,
GBR,MLT,2015,6,65648587.33,28386975.3,739390.75,2686.844,0.72100919,,,
